zip,beds,baths,sqft,price
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,2,1,1040,205000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85623,3,2,1624,289000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,1,840,71000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,2,2,1123,156000
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1056,156896
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1094,229000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1188,170000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,200000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1416,216000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1451,255000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1465,225000
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,3,2,1516,222900
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1477,176850
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1609,204750
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1616,227887
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1715,199500
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1721,294173
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1724,258000
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1740,211500
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1982,298000
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,1993,287417
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2111,233500
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2309,311000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,2,2367,240000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,1653,275000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2096,289000
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2359,400186
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,2494,280000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,4,3,3992,460000
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,2,2254,222750
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2136,223058
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,5,3,2508,245918
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85624,6,3,2555,300000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1080,126000
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1116,138750
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,3,2,1416,140000
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85626,4,2,1354,126714
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,1315,230000
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,2,2,994,142500
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1144,200000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,1529,189000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,1,960,185000
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1450,286013
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,1527,293993
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,3,2,3173,525000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85628,5,5,2846,680000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1258,330000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1327,310000
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1427,236073
85630,3,2,1820,200000
